sub;L670;;4406;Tricorrexe nodosa
sub;L671;;4407;Variações da cor dos cabelos ou pêlos
sub;L678;;4408;Outras anormalidades da cor e do pedículo dos cabelos ou pêlos
sub;L679;;4409;Anormalidades da cor e do pedículo dos cabelos e dos pêlos, não especificadas
sub;L680;;4410;Hirsutismo
sub;L681;;4411;Hipertricose lanuginosa adquirida
sub;L682;;4412;Hipertricose localizada
sub;L683;;4413;Politríquia
sub;L688;;4414;Outras formas de hipertricose
sub;L689;;4415;Hipertricose, não especificada
sub;L700;;4416;Acne vulgar
sub;L701;;4417;Acne conglobata
sub;L702;;4418;Acne varioliforme
sub;L703;;4419;Acne tropical
sub;L704;;4420;Acne infantil
sub;L705;;4421;Acne escoriada das mulheres jovens
sub;L708;;4422;Outras formas de acne
sub;L709;;4423;Acne, não especificada
sub;L710;;4424;Dermatite perioral
sub;L711;;4425;Rinofima
sub;L718;;4426;Outras formas de rosácea
sub;L719;;4427;Rosácea, não especificada
sub;L720;;4428;Cisto epidérmico
sub;L721;;4429;Cisto triquilemal
sub;L722;;4430;Esteatocistoma múltiplo
sub;L728;;4431;Outras formas de cistos foliculares da pele e do tecido subcutâneo
sub;L729;;4432;Cisto folicular, não especificado da pele e do tecido subcutâneo
sub;L730;;4433;Acne quelóide
sub;L731;;4434;Pseudofoliculite da barba
sub;L732;;4435;Hidradenite supurativa
sub;L738;;4436;Outras afecções foliculares especificadas
sub;L739;;4437;Afecções foliculares, não especificadas
sub;L740;;4438;Miliária rubra
sub;L741;;4439;Miliária cristalina
sub;L742;;4440;Miliária profunda
sub;L743;;4441;Miliária, não especificada
sub;L744;;4442;Anidrose
sub;L748;;4443;Outras afecções das glândulas sudoríparas écrinas
sub;L749;;4444;Afecções das glândulas sudoríparas écrinas, não especificadas
sub;L750;;4445;Bromidrose
sub;L751;;4446;Cromidrose
sub;L752;;4447;Miliária apócrina
sub;L758;;4448;Outras afecções das glândulas sudoríparas apócrinas
sub;L759;;4449;Afecções de glândulas sudoríparas apócrinas, não especificadas
sub;L80;;4450;Vitiligo
sub;L810;;4451;Hiperpigmentação pós-inflamatória
sub;L811;;4452;Cloasma
sub;L812;;4453;Sardas
sub;L813;;4454;Manchas café-com-leite
sub;L814;;4455;Outras formas de hiperpigmentação pela melanina
sub;L815;;4456;Leucodermia não classificada em outra parte
sub;L816;;4457;Outros transtornos ligados à diminuição da formação de melanina
sub;L817;;4458;Dermatose purpúrica pigmentada
sub;L818;;4459;Outros transtornos especificados da pigmentação
sub;L819;;4460;Transtorno da pigmentação, não especificado
sub;L82;;4461;Ceratose seborréica
sub;L83;;4462;Acantose nigricans
sub;L84;;4463;Calos e calosidades
sub;L850;;4464;Ictiose adquirida
sub;L851;;4465;Ceratose adquirida [ceratodermia] palmar e plantar
sub;L852;;4466;Ceratose punctata (palmar e plantar)
sub;L853;;4467;Xerose cutânea
sub;L858;;4468;Outras formas de espessamento epidérmico
sub;L859;;4469;Espessamento epidérmico, não especificado
sub;L86;;4470;Ceratodermia em doenças classificadas em outra parte
sub;L870;;4471;Ceratose folicular e parafolicular penetrante na pele [Síndrome de Kyrle]
sub;L871;;4472;Colagenose perfurante reativa
sub;L872;;4473;Elastose perfurante serpiginosa
sub;L878;;4474;Outros transtornos da eliminação transepidérmica
sub;L879;;4475;Transtorno da eliminação transepidérmica, não especificado
sub;L88;;4476;Piodermite gangrenosa
sub;L89;;4477;Úlcera de decúbito
sub;L900;;4478;Líquen escleroso e atrófico
sub;L901;;4479;Anetodermia de Schweninger-Buzzi
sub;L902;;4480;Anetodermia de Jadassohn-Pellizzari
sub;L903;;4481;Atrofodermia de Pasini e Pierini
sub;L904;;4482;Acrodermatite crônica atrófica
sub;L905;;4483;Cicatrizes e fibrose cutânea
sub;L906;;4484;Estrias atróficas
sub;L908;;4485;Outras afecções atróficas da pele
sub;L909;;4486;Afecções atróficas da pele, não especificadas
sub;L910;;4487;Cicatriz quelóide
sub;L918;;4488;Outras afecções hipertróficas da pele
sub;L919;;4489;Afecções hipertróficas da pele, não especificadas
sub;L920;;4490;Granuloma anular
sub;L921;;4491;Necrobiose lipoídica não classificada em outra parte
sub;L922;;4492;Granuloma facial [granuloma eosinófilo da pele]
sub;L923;;4493;Granuloma de corpo estranho da pele e do tecido subcutâneo
sub;L928;;4494;Outras afecções granulomatosas da pele e do tecido subcutâneo
sub;L929;;4495;Afecções granulomatosas da pele e do tecido subcutâneo, não especificados
sub;L930;;4496;Lúpus eritematoso discóide
sub;L931;;4497;Lúpus eritematoso cutâneo subagudo
sub;L932;;4498;Outras formas de lúpus eritematoso localizado
sub;L940;;4499;Esclerodermia localizada [morféia]
sub;L941;;4500;Esclerodermia linear
sub;L942;;4501;Calcinose cutânea
sub;L943;;4502;Esclerodactilia
sub;L944;;4503;Pápulas de Gottron
sub;L945;;4504;Poiquilodermia vascular atrófica
sub;L946;;4505;Ainhum
sub;L948;;4506;Outras afecções localizadas do tecido conjuntivo, especificadas
sub;L949;;4507;Afecções localizadas do tecido conjuntivo, não especificadas
sub;L950;;4508;Vasculite livedóide
sub;L951;;4509;Eritema elevado diutino (duradouro)
sub;L958;;4510;Outras vasculites limitadas a pele
sub;L959;;4511;Vasculites limitadas a pele, não especificadas
sub;L97;;4512;Úlcera dos membros inferiores não classificada em outra parte
sub;L980;;4513;Granuloma piogênico
sub;L981;;4514;Dermatite factícia
sub;L982;;4515;Dermatose neutrofílica febril [Sweet]
sub;L983;;4516;Celulite eosinofílica [Wells]
sub;L984;;4517;Úlcera crônica da pele, não classificada em outra parte
sub;L985;;4518;Mucinose da pele
sub;L986;;4519;Outras afecções infiltrativas da pele e do tecido subcutâneo
sub;L988;;4520;Outras afecções especificadas da pele e do tecido subcutâneo
sub;L989;;4521;Afecções da pele e do tecido subcutâneo, não especificados
sub;L990;;4522;Amiloidose cutânea
sub;L998;;4523;Outras afecções especificadas da pele e do tecido subcutâneo em doenças classificadas em outra parte
sub;M000;;4524;Artrite e pioliartrite estafilocócicas
sub;M001;;4525;Artrite e poliartrite pneumocócicas
sub;M002;;4526;Outras artrites e poliartrites estreptocócicas
sub;M008;;4527;Artrite e poliartrite devidas a outro agente bacteriano especificado
sub;M009;;4528;Artrite piogênica, não especificada
sub;M010;;4529;Artrite meningocócica
sub;M011;;4530;Artrite tuberculosa
sub;M012;;4531;Artrite na doença de Lyme
sub;M013;;4532;Artrite em outras doenças bacterianas classificadas em outra parte
sub;M014;;4533;Artrite na rubéola
sub;M015;;4534;Artrite em outras doenças virais classificadas em outra parte
sub;M016;;4535;Artrite em micoses
sub;M018;;4536;Artrite em outras doenças infecciosas e parasitárias classificadas em outra parte
sub;M020;;4537;Artropatia pós-derivação intestinal
sub;M021;;4538;Artropatia pós-desintérica
sub;M022;;4539;Artropatia pós-imunização
sub;M023;;4540;Doença de Reiter
sub;M028;;4541;Outras artropatias reacionais
sub;M029;;4542;Artropatia reacional não especificada
sub;M030;;4543;Artrite pós-meningocócica
sub;M031;;4544;Artropatia pós-infecciosa na sífilis
sub;M032;;4545;Outras artropatias pós-infecciosas em doenças classificadas em outra parte
sub;M036;;4546;Artropatia reacional em outras doenças classificadas em outra parte
sub;M050;;4547;Síndrome de Felty
sub;M051;;4548;Doença reumatóide do pulmão
sub;M052;;4549;Vasculite reumatóide
sub;M053;;4550;Artrite reumatóide com comprometimento de outros órgãos e sistemas
sub;M058;;4551;Outras artrites reumatóides soro-positivas
sub;M059;;4552;Artrite reumatóide soro-positiva não especificada
sub;M060;;4553;Artrite reumatóide soro-negativa
sub;M061;;4554;Doença de Still do adulto
sub;M062;;4555;Bursite reumatóide
sub;M063;;4556;Nódulo reumatóide
sub;M064;;4557;Poliartropatia inflamatória
sub;M068;;4558;Outras artrites reumatóides especificadas
sub;M069;;4559;Artrite reumatóide não especificada
sub;M070;;4560;Artropatia psoriásica interfalangiana distal
sub;M071;;4561;Artrite mutilante
sub;M072;;4562;Espondilite psoriásica
sub;M073;;4563;Outras artropatias psoriásicas
sub;M074;;4564;Artropatia na doença de Crohn [enterite regional]
sub;M075;;4565;Artropatia na colite ulcerativa
sub;M076;;4566;Outras artropatias enteropáticas
sub;M080;;4567;Artrite reumatóide juvenil
sub;M081;;4568;Espondilite ancilosante juvenil
sub;M082;;4569;Artrite juvenil com início sistêmico
sub;M083;;4570;Poliartrite juvenil (soro-negativa)
sub;M084;;4571;Artrite juvenil pauciarticular
sub;M088;;4572;Outras artrites juvenis
sub;M089;;4573;Artrite juvenil não especificada
sub;M090;;4574;Artrite juvenil na psoríase
sub;M091;;4575;Artrite juvenil na doença de Chron [enterite regional]
sub;M092;;4576;Artrite juvenil na colite ulcerativa
sub;M098;;4577;Artrite juvenil em outras doenças classificadas em outra parte
sub;M100;;4578;Gota idiopática
sub;M101;;4579;Gota induzida por chumbo
sub;M102;;4580;Gota induzida por drogas
sub;M103;;4581;Gota devida à disfunção renal
sub;M104;;4582;Outra gota secundária
sub;M109;;4583;Gota, não especificada
sub;M110;;4584;Doença por deposição de hidroxiapatita
sub;M111;;4585;Condrocalcinose familiar
sub;M112;;4586;Outras condrocalcinoses
sub;M118;;4587;Outras artropatias especificadas por deposição de cristais
sub;M119;;4588;Artropatia por deposição de cristais, não especificada
sub;M120;;4589;Artropatia pós-reumática crônica [Jaccoud]
sub;M121;;4590;Doença de Kashin-Beck
sub;M122;;4591;Sinovite vilonodular (pigmentada)
sub;M123;;4592;Reumatismo palindrômico
sub;M124;;4593;Hidrartrose intermitente
sub;M125;;4594;Artropatia traumática
sub;M128;;4595;Outras artropatias específicas não classificadas em outra parte
sub;M130;;4596;Poliartrite não especificada
sub;M131;;4597;Monoartrites não classificadas em outra parte
sub;M138;;4598;Outras artrites especificadas
sub;M139;;4599;Artrite não especificada
sub;M140;;4600;Artropatia gotosa devida a defeitos enzimáticos e a outras doenças hereditárias
sub;M141;;4601;Artropatia por depósito de cristais em outras doenças metabólicas classificadas em outra parte
sub;M142;;4602;Artropatia diabética
sub;M143;;4603;Dermatoartrite lipóide
sub;M144;;4604;Artropatia na amiloidose
sub;M145;;4605;Artropatias em outras doenças endócrinas, nutricionais e metabólicas
sub;M146;;4606;Artropatia neuropática
sub;M148;;4607;Artropatias em outras doenças especificadas classificadas em outra parte
sub;M150;;4608;(Osteo)artrose primária generalizada
sub;M151;;4609;Nódulos de Heberden (com artropatia)
sub;M152;;4610;Nódulos de Bouchard (com artropatia)
sub;M153;;4611;Artrose múltipla secundária
sub;M154;;4612;(Osteo)artrose erosiva
sub;M158;;4613;Outras poliartroses
sub;M159;;4614;Poliartrose não especificada
sub;M160;;4615;Coxartrose primária bilateral
sub;M161;;4616;Outras coxartroses primárias
sub;M162;;4617;Coxartrose bilateral resultante de displasia
sub;M163;;4618;Outras coxartroses displásicas
sub;M164;;4619;Coxartrose bilateral pós-traumática
sub;M165;;4620;Outras coxartroses pós-traumáticas
sub;M166;;4621;Outras coxartroses secundárias bilaterais
sub;M167;;4622;Outras coxartroses secundárias
sub;M169;;4623;Coxartrose não especificada
sub;M170;;4624;Gonartrose primária bilateral
sub;M171;;4625;Outras gonartroses primárias
sub;M172;;4626;Gonartrose pós-traumática bilateral
sub;M173;;4627;Outras gonartroses pós-traumática
sub;M174;;4628;Outras gonartroses secundárias bilaterais
sub;M175;;4629;Outras gonartroses secundárias
sub;M179;;4630;Gonartrose não especificada
sub;M180;;4631;Artrose primária bilateral das primeiras articulações carpometacarpianas
sub;M181;;4632;Outras artroses primárias da primeira articulação carpometacarpiana
sub;M182;;4633;Artrose pós-traumática bilateral da primeira articulação carpometacarpiana
sub;M183;;4634;Outras artroses pós-traumáticas da primeira articulação carpometacarpiana
sub;M184;;4635;Outras cartroses secundárias bilaterais das primeiras articulações carpometacarpianas
sub;M185;;4636;Outras artroses secundárias da primeira articulação carpometacarpiana
sub;M189;;4637;Artrose não especificada da primeira articulação carpometacarpiana
sub;M190;;4638;Artrose primária de outras articulações
sub;M191;;4639;Artrose pós-traumática de outras articulações
sub;M192;;4640;Outras artroses secundárias
sub;M198;;4641;Outras artroses especificadas
sub;M199;;4642;Artrose não especificada
sub;M200;;4643;Deformidade(s) do(s) dedo(s) das mãos
sub;M201;;4644;Hallux valgo (adquirido)
sub;M202;;4645;Hallux rigidus
sub;M203;;4646;Outra deformidade do hallux (adquirida)
sub;M204;;4647;Dedo(s) do pé em malho (adquirido)
sub;M205;;4648;Outras deformidades (adquiridas) do(s) dedo(s) dos pés
sub;M206;;4649;Deformidade adquirida não especificada de dedo(s) do pé
sub;M210;;4650;Deformidade em valgo não classificada em outra parte
sub;M211;;4651;Deformidade em varo não classificada em outra parte
sub;M212;;4652;Deformidade em flexão
sub;M213;;4653;Mão (pulso) ou pé pendente (adquirido)
sub;M214;;4654;Pé chato [pé plano] (adquirido)
sub;M215;;4655;Mão e pé em garra e mão e pé tortos adquiridos
sub;M216;;4656;Outras deformidades adquiridas do tornozelo e do pé
sub;M217;;4657;Desigualdade (adquirida) do comprimento dos membros
sub;M218;;4658;Outras deformidades adquiridas especificadas dos membros
sub;M219;;4659;Deformidade adquirida não especificada de membro
sub;M220;;4660;Deslocamento recidivante da rótula
sub;M221;;4661;Subluxação recidivante da rótula
sub;M222;;4662;Transtornos femuropatelares
sub;M223;;4663;Outros desarranjos da rótula
sub;M224;;4664;Condromalácia da rótula
sub;M228;;4665;Outros transtornos da rótula
sub;M229;;4666;Transtorno da rótula, não especificado
sub;M230;;4667;Menisco cístico
sub;M231;;4668;Menisco discóide (congênito)
sub;M232;;4669;Transtorno do menisco devido à ruptura ou lesão antiga
sub;M233;;4670;Outros transtornos do menisco
sub;M234;;4671;Corpo flutuante no joelho
sub;M235;;4672;Instabilidade crônica do joelho
sub;M236;;4673;Outras rupturas espontâneas de ligamento(s) do joelho
sub;M238;;4674;Outros transtornos internos do joelho
sub;M239;;4675;Transtorno interno não especificado do joelho
sub;M240;;4676;Corpo flutuante em articulação
sub;M241;;4677;Outros transtornos das cartilagens articulares
sub;M242;;4678;Transtornos de ligamentos
sub;M243;;4679;Deslocamento e subluxação patológicas de articulação, não classificada em outra parte
sub;M244;;4680;Deslocamento e subluxação de articulação recidivantes
sub;M245;;4681;Contratura articular
sub;M246;;4682;Ancilose articular
sub;M247;;4683;Protusão do acetábulo
sub;M248;;4684;Outros transtornos articulares específicos, não classificados em outra parte
sub;M249;;4685;Desarranjo articular não especificado
sub;M250;;4686;Hemartrose
sub;M251;;4687;Fístula articular
sub;M252;;4688;"Flail joint"
sub;M253;;4689;Outras instabilidades articulares
sub;M254;;4690;Derrame articular
sub;M255;;4691;Dor articular
sub;M256;;4692;Rigidez articular não classificada em outra parte
sub;M257;;4693;Osteofito
sub;M258;;4694;Outros transtornos articulares especificados
sub;M259;;4695;Transtorno articular não especificado
sub;M300;;4696;Poliarterite nodosa
sub;M301;;4697;Poliarterite com comprometimento pulmonar [Churg-Strauss]
sub;M302;;4698;Poliarterite juvenil
sub;M303;;4699;Síndrome de linfonodos mucocutâneos [Kawasaki]
sub;M308;;4700;Outras afecções comuns na poliarterite nodosa
sub;M310;;4701;Angeíte de hipersensibilidade
sub;M311;;4702;Microangiopatia trombótica
sub;M312;;4703;Granuloma da linha média letal
sub;M313;;4704;Granulomatose de Wegener
sub;M314;;4705;Síndrome do arco aórtico [Takayasu]
sub;M315;;4706;Arterite de células gigantes com polimialgia reumática
sub;M316;;4707;Outras arterites de células gigantes
sub;M317;;4708;Poliangeíte microscópica
sub;M318;;4709;Outras vasculopatias necrotizantes especificadas
sub;M319;;4710;Vasculopatia necrotizante não especificada
sub;M320;;4711;Lúpus eritematoso disseminado [sistêmico] induzido por drogas
sub;M321;;4712;Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
sub;M328;;4713;Outras formas de lúpus eritematoso disseminado [sistêmico]
sub;M329;;4714;Lúpus eritematoso disseminado [sistêmico] não especificado
sub;M330;;4715;Dermatomiosite juvenil
sub;M331;;4716;Outras dermatomiosites
sub;M332;;4717;Polimiosite
sub;M339;;4718;Dermatopolimiosite não especificada
sub;M340;;4719;Esclerose sistêmica progressiva
sub;M341;;4720;Síndrome CR(E)ST
sub;M342;;4721;Esclerose sistêmica induzida por droga e substâncias químicas
sub;M348;;4722;Outras formas de esclerose sistêmica
sub;M349;;4723;Esclerose sistêmica não especificada
sub;M350;;4724;Síndrome seca [Sjögren]
sub;M351;;4725;Outras síndromes superpostas
sub;M352;;4726;Doença de Behçet
sub;M353;;4727;Polimialgia reumática
sub;M354;;4728;Fasciíte (eosinofílica) difusa
sub;M355;;4729;Fibroesclerose multifocal
sub;M356;;4730;Paniculite recidivante [Weber-Christian]
sub;M357;;4731;Síndrome de hipermobilidade
sub;M358;;4732;Outro comprometimento sistêmico especificado do tecido conjuntivo
sub;M359;;4733;Comprometimento sistêmico não especificado do tecido conjuntivo
sub;M360;;4734;Dermato(poli)miosite em doenças neoplásicas
sub;M361;;4735;Artropatia em doenças neoplásicas classificadas
sub;M362;;4736;Artropatia hemofílica
sub;M363;;4737;Artropatias em outras doenças hematológicas
sub;M364;;4738;Artropatia associada a reações de hipersensibilidade classificadas em outra parte
sub;M368;;4739;Doenças sistêmicas do tecido conjuntivo em outras doenças classificadas em outra parte
sub;M400;;4740;Cifose postural
sub;M401;;4741;Outras cifoses secundárias
sub;M402;;4742;Outras cifoses e as não especificadas
sub;M403;;4743;Síndrome da retificação da coluna vertebral
sub;M404;;4744;Outras lordoses
sub;M405;;4745;Lordose não especificada
sub;M410;;4746;Escoliose idiopática infantil
sub;M411;;4747;Escoliose idiopática juvenil
sub;M412;;4748;Outras escolioses idiopáticas
sub;M413;;4749;Escoliose toracogênica
sub;M414;;4750;Escoliose neuromuscular
sub;M415;;4751;Outras escolioses secundárias
sub;M418;;4752;Outras formas de escoliose
sub;M419;;4753;Escoliose não especificada
sub;M420;;4754;Osteocondrose vertebral juvenil
sub;M421;;4755;Osteocondrose vertebral do adulto
sub;M429;;4756;Osteocondrose vertebral, não especificada
sub;M430;;4757;Espondilólise
sub;M431;;4758;Espondilolistese
sub;M432;;4759;Outras fusões da coluna vertebral
sub;M433;;4760;Subluxação atlanto-axial recidivante com mielopatia
sub;M434;;4761;Outras subluxações atlanto-axiais recidivantes
sub;M435;;4762;Outras subluxações vertebrais recidivantes
sub;M436;;4763;Torcicolo
sub;M438;;4764;Outras dorsopatias deformantes especificadas
sub;M439;;4765;Dorsopatia deformante, não especificada
sub;M45;;4766;Espondilite ancilosante
sub;M460;;4767;Entesopatia vertebral
sub;M461;;4768;Sacroileíte não classificada em outra parte
sub;M462;;4769;Osteomielite das vértebras
sub;M463;;4770;Infecção (piogênica) do disco intervertebral
sub;M464;;4771;Discite não especificada
sub;M465;;4772;Outras espondilopatias infecciosas
sub;M468;;4773;Outras espondilopatias inflamatórias especificadas
sub;M469;;4774;Espondilopatia inflamatória não especificada
sub;M470;;4775;Síndromes de compressão da artéria espinhal anterior ou vertebral anterior
sub;M471;;4776;Outras espondiloses com mielopatia
sub;M472;;4777;Outras espondiloses com radiculopatias
sub;M478;;4778;Outras espondiloses
sub;M479;;4779;Espondilose não especificada
sub;M480;;4780;Estenose da coluna vertebral
sub;M481;;4781;Hiperostose ancilosante [Forestier]
sub;M482;;4782;"Kissing spine"
sub;M483;;4783;Espondilopatia traumática
sub;M484;;4784;Fratura de fadiga de vértebra
sub;M485;;4785;Vértebra colapsada não classificada em outra parte
sub;M488;;4786;Outras espondilopatias especificadas
sub;M489;;4787;Espondilopatia não especificada
sub;M490;;4788;Tuberculose da coluna vertebral
sub;M491;;4789;Espondilite por Brucella
sub;M492;;4790;Espondilite por enterobactérias
sub;M493;;4791;Espondilopatia em outras doenças infeciosas e parasitárias classificadas em outra parte
sub;M494;;4792;Espondilopatia neuropática
sub;M495;;4793;Vértebra colapsada em doenças classificadas em outra parte
sub;M498;;4794;Espondilopatia em outras doenças classificadas em outra parte
sub;M500;;4795;Transtorno do disco cervical com mielopatia
sub;M501;;4796;Transtorno do disco cervical com radiculopatia
sub;M502;;4797;Outro deslocamento de disco cervical
sub;M503;;4798;Outra degeneração de disco cervical
sub;M508;;4799;Outros transtornos de discos cervicais
sub;M509;;4800;Transtorno não especificado de disco cervical
sub;M510;;4801;Transtornos de discos lombares e de outros discos intervertebrais com mielopatia
sub;M511;;4802;Transtornos de discos lombares e de outros discos intervertebrais com radiculopatia
sub;M512;;4803;Outros deslocamentos discais intervertebrais especificados
sub;M513;;4804;Outra degeneração especificada de disco intervertebral
sub;M514;;4805;Nódulos de Schmorl
sub;M518;;4806;Outros transtornos especificados de discos intervertebrais
sub;M519;;4807;Transtorno não especificado de disco intervertebral
sub;M530;;4808;Síndrome cervicocraniana
sub;M531;;4809;Síndrome cervicobraquial
sub;M532;;4810;Instabilidades da coluna vertebral
sub;M533;;4811;Transtornos sacroccígeos não classificados em outra parte
sub;M538;;4812;Outras dorsopatias especificadas
sub;M539;;4813;Dorsopatia não especificada
sub;M540;;4814;Paniculite atingindo regiões do pescoço e do dorso
sub;M541;;4815;Radiculopatia
sub;M542;;4816;Cervicalgia
sub;M543;;4817;Ciática
sub;M544;;4818;Lumbago com ciática
sub;M545;;4819;Dor lombar baixa
sub;M546;;4820;Dor na coluna torácica
sub;M548;;4821;Outra dorsalgia
sub;M549;;4822;Dorsalgia não especificada
sub;M600;;4823;Miosite infecciosa
sub;M601;;4824;Miosite intersticial
sub;M602;;4825;Granuloma de corpo estranho no tecido mole não classificado em outra parte
sub;M608;;4826;Outras miosites
sub;M609;;4827;Miosite não especificada
sub;M610;;4828;Miosite ossificante traumática
sub;M611;;4829;Miosite ossificante progressiva
sub;M612;;4830;Calcificação e ossificação paralítica de músculo
sub;M613;;4831;Calcificação e ossificação de músculo associadas com queimaduras
sub;M614;;4832;Outra calcificação de músculo
sub;M615;;4833;Outra ossificação de músculo
sub;M619;;4834;Calcificação e ossificação de músculo não especificada
sub;M620;;4835;Diástase de músculo
sub;M621;;4836;Outras rupturas musculares (não-traumáticas)
sub;M622;;4837;Infarto isquêmico do músculo
sub;M623;;4838;Síndrome de imobilidade (paraplégica)
sub;M624;;4839;Contratura de músculo
sub;M625;;4840;Perda e atrofia muscular não classificadas em outra parte
sub;M626;;4841;Distensão muscular
sub;M628;;4842;Outros transtornos musculares especificados
sub;M629;;4843;Transtorno muscular não especificado
sub;M630;;4844;Miosite em doenças bacterianas classificadas em outra parte
sub;M631;;4845;Miosite em doenças infecciosas causadas por protozoários e parasitas classificadas em outra parte
sub;M632;;4846;Miosite em outras doenças infecciosas classificadas em outra parte
sub;M633;;4847;Miosite na sarcoidose
sub;M638;;4848;Outros transtornos musculares em doenças classificadas em outra parte
sub;M650;;4849;Abscesso da bainha tendínea
sub;M651;;4850;Outras (teno)sinovites infecciosas
sub;M652;;4851;Tendinite calcificada
sub;M653;;4852;Dedo em gatilho
sub;M654;;4853;Tenossinovite estilóide radial [de Quervain]
sub;M658;;4854;Outras sinovites e tenossinovites
sub;M659;;4855;Sinovite e tenossinovite não especificadas
sub;M660;;4856;Ruptura de cisto poplíteo
sub;M661;;4857;Ruptura de sinóvia
sub;M662;;4858;Ruptura espontânea de tendões extensores
sub;M663;;4859;Ruptura espontânea de tendões flexores
sub;M664;;4860;Ruptura espontânea de outros tendões
sub;M665;;4861;Ruptura espontânea de tendões não especificados
sub;M670;;4862;Tendão de Aquiles curto (adquirido)
sub;M671;;4863;Outra contratura de tendão (bainha)
sub;M672;;4864;Hipertrofia sinovial não classificada em outra parte
sub;M673;;4865;Sinovite transitória
sub;M674;;4866;Gânglios
sub;M678;;4867;Outros transtornos especificados da sinóvia e do tendão
sub;M679;;4868;Transtorno não especificado da sinóvia e do tendão
sub;M680;;4869;Sinovite e tenossinovite em doenças bacterianas classificadas em outra parte
sub;M688;;4870;Outros transtornos de sinóvias e de tendões em doenças classificadas em outra parte
sub;M700;;4871;Sinovite crepitante crônica da mão e do punho
sub;M701;;4872;Bursite da mão
sub;M702;;4873;Bursite do olécrano
sub;M703;;4874;Outras bursites do cotovelo
sub;M704;;4875;Bursite pré-patelar
sub;M705;;4876;Outras bursites do joelho
sub;M706;;4877;Bursite trocantérica
sub;M707;;4878;Outras bursites do quadril
sub;M708;;4879;Outros transtornos dos tecidos moles relacionados com o uso, uso excessivo e pressão
sub;M709;;4880;Transtorno não especificado dos tecidos moles relacionados com o uso, uso excessivo e pressão
sub;M710;;4881;Abscesso de bolsa sinovial
sub;M711;;4882;Outras bursites infecciosas
sub;M712;;4883;Cisto sinovial do espaço poplíteo [Baker]
sub;M713;;4884;Outros cistos de bolsa sinovial
sub;M714;;4885;Depósito de cálcio em bolsa sinovial
sub;M715;;4886;Outras bursites não classificadas em outra parte
sub;M718;;4887;Outras bursopatias especificadas
sub;M719;;4888;Bursopatia não especificada
sub;M720;;4889;Fibromatose de fáscia palmar [Dupuytren]
sub;M721;;4890;Coxins interfalângicos (nó dos dedos)
sub;M722;;4891;Fibromatose da fáscia plantar
sub;M724;;4892;Fibromatose pseudossarcomatosa
sub;M726;;4893;Fasciíte necrosante
sub;M728;;4894;Outros transtornos fibroblásticos
sub;M729;;4895;Transtorno fibroblástico não especificado
sub;M730;;4896;Bursite gonocócica
sub;M731;;4897;Bursite sifilítica
sub;M738;;4898;Outros transtornos dos tecidos moles em outras doenças classificadas em outra parte
sub;M750;;4899;Capsulite adesiva do ombro
sub;M751;;4900;Síndrome do manguito rotador
sub;M752;;4901;Tendinite bicepital
sub;M753;;4902;Tendinite calcificante do ombro
sub;M754;;4903;Síndrome de colisão do ombro
sub;M755;;4904;Bursite do ombro
sub;M758;;4905;Outras lesões do ombro
sub;M759;;4906;Lesão não especificada do ombro
sub;M760;;4907;Tendinite glútea
sub;M761;;4908;Tendinite do psoas
sub;M762;;4909;Esporão da crista ilíaca
sub;M763;;4910;Síndrome da faixa iliotibial
sub;M764;;4911;Bursite tibial colateral [Pellegrini-Stieda]
sub;M765;;4912;Tendinite patelar
sub;M766;;4913;Tendinite aquileana
sub;M767;;4914;Tendinite do perôneo
sub;M768;;4915;Outras entesopatias do membro inferior, excluindo o pé
sub;M769;;4916;Entesopatia do membro inferior não especificada
sub;M770;;4917;Epicondilite medial
sub;M771;;4918;Epicondilite lateral
sub;M772;;4919;Periartrite do punho
sub;M773;;4920;Esporão do calcâneo
sub;M774;;4921;Metatarsalgia
sub;M775;;4922;Outra entesopatia do pé
sub;M778;;4923;Outras entesopatias não classificadas em outra parte
sub;M779;;4924;Entesopatia não especificada
sub;M790;;4925;Reumatismo não especificado
sub;M791;;4926;Mialgia
sub;M792;;4927;Nevralgia e neurite não especificadas
sub;M793;;4928;Paniculite não especificada
sub;M794;;4929;Hipertrofia do coxim gorduroso (infrapatelar)
sub;M795;;4930;Corpo estranho residual no tecido mole
sub;M796;;4931;Dor em membro
sub;M797;;4932;Fibromialgia
sub;M798;;4933;Outros transtornos especificados dos tecidos moles
sub;M799;;4934;Transtorno dos tecidos moles não especificado
sub;M800;;4935;Osteoporose pós-menopáusica com fratura patológica
sub;M801;;4936;Osteoporose pós-ooforectomia com fratura patológica
sub;M802;;4937;Osteoporose de desuso com fratura patológica
sub;M803;;4938;Osteoporose por má-absorção pós-cirúrgica com fratura patológica
sub;M804;;4939;Osteoporose induzida por drogas com fratura patológica
sub;M805;;4940;Osteoporose idiopática com fratura patológica
sub;M808;;4941;Outras osteoporoses com fratura patológica
sub;M809;;4942;Osteoporose não especificada com fratura patológica
sub;M810;;4943;Osteoporose pós-menopáusica
sub;M811;;4944;Osteoporose pós-ooforectomia
sub;M812;;4945;Osteoporose de desuso
sub;M813;;4946;Osteoporose devida à má-absorção pós-cirúrgica
sub;M814;;4947;Osteoporose induzida por drogas
sub;M815;;4948;Osteoporose idiopática
