sub;O743;Complicações do sistema nervoso central devidas a anestesia durante o trabalho de parto e no parto
sub;O744;Reação tóxica a anestesia local durante trabalho de parto e o parto
sub;O745;Cefaléia pós-anestesia raquidiana e peridural, durante o trabalho de parto e parto
sub;O746;Outras complicações de anestesia raquidiana ou peridural, durante o trabalho de parto e parto
sub;O747;Falha ou dificuldade de entubação durante o trabalho de parto e parto
sub;O748;Outras complicações de anestesia durante o trabalho de parto e parto
sub;O749;Complicações de anestesia durante o trabalho de parto e parto, não especificadas
sub;O750;Sofrimento materno durante o trabalho de parto e o parto
sub;O751;Choque durante ou subseqüente ao trabalho de parto e o parto
sub;O752;Febre durante o trabalho de parto não classificada em outra parte
sub;O753;Outras infecções durante o trabalho de parto
sub;O754;Outras complicações de procedimentos ou de cirurgia obstétrica
sub;O755;Demora do parto após ruptura artificial das membranas
sub;O756;Demora do parto após ruptura espontânea ou não especificada das membranas
sub;O757;Parto vaginal subseqüente a cesariana anterior
sub;O758;Outras complicações especificadas do trabalho de parto e do parto
sub;O759;Complicações do trabalho de parto e do parto, não especificadas
sub;O800;Parto espontâneo cefálico
sub;O801;Parto espontâneo pélvico
sub;O808;Outros tipos de parto único espontâneo
sub;O809;Parto único espontâneo, não especificado
sub;O810;Parto por fórceps baixo
sub;O811;Parto por fórceps da cavidade mediana
sub;O812;Fórceps da cavidade mediana com rotação
sub;O813;Outros tipos de parto por fórceps e os não especificados
sub;O814;Parto por vácuo-extrator
sub;O815;Parto por combinação de fórceps e vácuo-extrator
sub;O820;Parto por cesariana eletiva
sub;O821;Parto por cesariana de emergência
sub;O822;Parto por cesariana para histerectomia
sub;O828;Outros tipos de parto único por cesariana
sub;O829;Parto por cesariana, não especificada
sub;O830;Extração pélvica
sub;O831;Outros tipos de parto pélvico assistido
sub;O832;Outras formas de parto com o auxílio de manipulação
sub;O833;Parto de gravidez intra-abdominal com feto viável
sub;O834;Cirurgia destrutiva para facilitar o parto
sub;O838;Outros tipos especificados de parto único assistido
sub;O839;Parto único assistido, não especificado
sub;O840;Parto múltiplo, todos espontâneos
sub;O841;Parto múltiplo, todos por fórceps ou vácuo-extrator
sub;O842;Parto múltiplo, todos por cesariana
sub;O848;Outro tipo de parto múltiplo
sub;O849;Parto múltiplo, não especificado
sub;O85;Infecção puerperal
sub;O860;Infecção da incisão cirúrgica de origem obstétrica
sub;O861;Outras infecções dos órgãos genitais subseqüentes ao parto
sub;O862;Infecção das vias urinárias subseqüentes ao parto
sub;O863;Outras infecções das vias genitourinárias subseqüentes ao parto
sub;O864;Febre de origem desconhecida subseqüente ao parto
sub;O868;Outras infecções puerperais especificadas
sub;O870;Tromboflebite superficial no puerpério
sub;O871;Tromboflebite profunda no puerpério
sub;O872;Hemorróidas no puerpério
sub;O873;Trombose venosa cerebral no puerpério
sub;O878;Outras complicações venosas no puerpério
sub;O879;Complicações venosas no puerpério, não especificadas
sub;O880;Embolia gasosa de origem obstétrica
sub;O881;Embolia amniótica
sub;O882;Embolia obstétrica por coágulo de sangue
sub;O883;Embolia séptica ou piêmica de origem obstétrica
sub;O888;Outras embolias de origem obstétrica
sub;O890;Complicações pulmonares da anestesia durante o puerpério
sub;O891;Complicações cardíacas devidas a anestesia durante o puerpério
sub;O892;Complicações relativas ao sistema nervoso central devidas a anestesia durante o puerpério
sub;O893;Reação tóxica a uma anestesia local durante o puerpério
sub;O894;Cefaléia provocada por uma anestesia raquidiana ou peridural, durante o puerpério
sub;O895;Outras complicações de anestesia raquidiana ou peridural, durante o puerpério
sub;O896;Falha na ou dificuldade de entubação, durante o puerpério
sub;O898;Outras complicações da anestesia durante o puerpério
sub;O899;Complicação devida a anestesia, durante o puerpério, não especificada
sub;O900;Ruptura da incisão de cesariana
sub;O901;Ruptura da incisão obstétrica, no períneo
sub;O902;Hematoma da incisão obstétrica
sub;O903;Cardiomiopatia no puerpério
sub;O904;Insuficiência renal aguda do pós-parto
sub;O905;Tireoidite do pós-parto
sub;O908;Outras complicações do puerpério, não classificadas em outra parte
sub;O909;Complicação do puerpério não especificada
sub;O910;Infecção do mamilo associada ao parto
sub;O911;Abscesso da mama associada ao parto
sub;O912;Mastite não purulenta associada ao parto
sub;O920;Mamilo retraído associado ao parto
sub;O921;Fissuras do mamilo associadas ao parto
sub;O922;Outras afecções da mama, e as não especificadas, associadas ao parto
sub;O923;Agalactia
sub;O924;Hipogalactia
sub;O925;Suspensão da lactação
sub;O926;Galactorréia
sub;O927;Outros distúrbios da lactação e os não especificados
sub;O94;Seqüelas de complicações da gravidez, parto e puerpério
sub;O95;Morte obstétrica de causa não especificada
sub;O96;Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto
sub;O97;Morte por seqüelas de causas obstétricas diretas
sub;O980;Tuberculose complicando a gravidez, o parto e o puerpério
sub;O981;Sífilis complicando a gravidez, o parto e o puerpério
sub;O982;Gonorréia complicando a gravidez, o parto e o puerpério
sub;O983;Outras infecções em que a via de transmissão é predominantemente sexual, complicando a gravidez, o parto e o puerpério
sub;O984;Hepatite viral complicando a gravidez, o parto e o puerpério
sub;O985;Outras doenças virais complicando a gravidez, o parto e o puerpério
sub;O986;Doenças causadas por protozoários complicando a gravidez, o parto e o puerpério
sub;O988;Outras doenças infecciosas e parasitárias maternas complicando a gravidez, o parto e o puerpério
sub;O989;Doenças infecciosas e parasitárias maternas, não especificadas, complicando a gravidez, o parto e o puerpério
sub;O990;Anemia complicando a gravidez, o parto e o puerpério
sub;O991;Outras doenças do sangue e dos órgãos hematopoéticos e alguns transtornos que comprometem o sistema imunológico, complicando a gravidez, o parto e o puerpério
sub;O992;Doenças endócrinas, nutricionais e metabólicas complicando a gravidez, o parto e o puerpério
sub;O993;Transtornos mentais e doenças do sistema nervoso complicando a gravidez, o parto e o puerpério
sub;O994;Doenças do aparelho circulatório complicando a gravidez, o parto e o puerpério
sub;O995;Doenças do aparelho respiratório complicando a gravidez, o parto e o puerpério
sub;O996;Doenças do aparelho digestivo complicando a gravidez, o parto e o puerpério
sub;O997;Doenças da pele e do tecido subcutâneo complicando a gravidez, o parto e o puerpério
sub;O998;Outras doenças e afecções especificadas complicando a gravidez, o parto e o puerpério
sub;P000;Feto e recém-nascido afetados por transtornos maternos hipertensivos
sub;P001;Feto e recém-nascido afetados por doenças maternas renais e das vias urinárias
sub;P002;Feto e recém-nascido afetados por doenças infecciosas e parasitárias da mãe
sub;P003;Feto e recém-nascido afetados por outras doenças circulatórias e respiratórias maternas
sub;P004;Feto e recém-nascido afetados por transtornos nutricionais maternos
sub;P005;Feto e recém-nascido afetados por traumatismo materno
sub;P006;Feto e recém-nascido afetados por intervenção cirúrgica na mãe
sub;P007;Feto e recém-nascido afetados por outros procedimentos médicos na mãe, não classificados em outra parte
sub;P008;Feto e recém-nascido afetados por outras afecções maternas
sub;P009;Feto e recém-nascido afetados por afecção materna não especificada
sub;P010;Feto e recém-nascido afetados por incompetência do colo uterino
sub;P011;Feto e recém-nascido afetados por ruptura prematura das membranas
sub;P012;Feto e recém-nascido afetados por oligohidrâmnio
sub;P013;Feto e recém-nascido afetados por polihidrâmnio
sub;P014;Feto e recém-nascido afetados por gravidez ectópica
sub;P015;Feto e recém-nascido afetados por gravidez múltipla
sub;P016;Feto e recém-nascido afetados por morte materna
sub;P017;Feto e recém-nascido afetados por apresentação anormal antes do trabalho de parto
sub;P018;Feto e recém-nascido afetados por outras complicações maternas da gravidez
sub;P019;Feto e recém-nascido afetados por afecções maternas da gravidez, não especificadas
sub;P020;Feto e recém-nascido afetados por placenta prévia
sub;P021;Feto e recém-nascido afetados por outras formas de descolamento da placenta e hemorragia
sub;P022;Feto e recém-nascido afetados por outras anormalidades morfológicas e funcionais da placenta e as não especificadas
sub;P023;Feto e recém-nascido afetados por síndromes de transfusão placentária
sub;P024;Feto e recém-nascido afetados por prolapso de cordão umbilical
sub;P025;Feto e recém-nascido afetados por outras compressões do cordão umbilical
sub;P026;Feto e recém-nascido afetados por outras afecções do cordão umbilical e as não especificadas
sub;P027;Feto e recém-nascido afetados por corioamnionite
sub;P028;Feto e recém-nascido afetados por outras anormalidades das membranas
sub;P029;Feto e recém-nascido afetados por anormalidade não especificada das membranas
sub;P030;Feto e recém-nascido afetados por parto e extração pélvicas
sub;P031;Feto e recém-nascido afetados por outras apresentações anormais, má-posições e desproporções durante o trabalho de parto e o parto
sub;P032;Feto e recém-nascido afetados por parto por fórceps
sub;P033;Feto e recém-nascido afetados por parto por vácuo-extrator [ventosa]
sub;P034;Feto e recém-nascido afetados por parto por cesariana
sub;P035;Feto e recém-nascido afetados por parto precipitado
sub;P036;Feto e recém-nascido afetados por contrações uterinas anormais
sub;P038;Feto e recém-nascido afetados por outras complicações especificadas do trabalho de parto e do parto
sub;P039;Feto e recém-nascido afetados por complicações não especificadas do trabalho de parto e do parto
sub;P040;Feto e recém-nascido afetados por anestesia e analgesia materna durante a gravidez, trabalho de parto e parto
sub;P041;Feto e recém-nascido afetados por outros medicamentos utilizados pela mãe
sub;P042;Feto e recém-nascido afetados pelo uso de fumo pela mãe
sub;P043;Feto e recém-nascido afetados pelo uso de álcool pela mãe
sub;P044;Feto e recém-nascido afetados pelo uso de drogas que causam dependência pela mãe
sub;P045;Feto e recém-nascido afetados por uso materno de substâncias químicas dos alimentos
sub;P046;Feto e recém-nascido afetados pela exposição da mãe a substâncias químicas do meio ambiente
sub;P048;Feto e recém-nascido afetados por outras influências nocivas maternas
sub;P049;Feto e recém-nascido afetados por influências nocivas maternas não especificadas
sub;P050;Recém-nascido de baixo peso para a idade gestacional
sub;P051;Pequeno para a idade gestacional
sub;P052;Desnutrição fetal sem menção de peso e comprimento baixos para a idade gestacional
sub;P059;Retardo não especificado do crescimento fetal
sub;P070;Recém-nascido com peso muito baixo
sub;P071;Outros recém-nascidos de peso baixo
sub;P072;Imaturidade extrema
sub;P073;Outros recém-nascidos de pré-termo
sub;P080;Recém-nascido de tamanho excessivamente grande
sub;P081;Outros recém-nascidos grandes para a idade gestacional
sub;P082;Recém-nascido pós-termo, não-grande para a idade gestacional
sub;P100;Hemorragia subdural devida a traumatismo de parto
sub;P101;Hemorragia cerebral devida a traumatismo de parto
sub;P102;Hemorragia intraventricular devida a traumatismo de parto
sub;P103;Hemorragia subaracnoídea devida a traumatismo de parto
sub;P104;Ruptura tentorial devida a traumatismo de parto
sub;P108;Outras lacerações e hemorragias intracranianas devidas a traumatismo de parto
sub;P109;Laceração e hemorragia intracranianas não especificadas devidas a traumatismo de parto
sub;P110;Edema cerebral devido a traumatismo de parto
sub;P111;Outras lesões cerebrais especificadas devidas a traumatismo de parto
sub;P112;Lesão cerebral não especificada devida a traumatismo de parto
sub;P113;Traumatismo de parto do nervo facial
sub;P114;Traumatismo de parto de outros nervos cranianos
sub;P115;Traumatismo de parto da coluna e da medula espinhal
sub;P119;Traumatismo de parto não especificado do sistema nervoso central
sub;P120;Céfalo-hematoma devido a traumatismo de parto
sub;P121;"Chignon" devido a traumatismo de parto
sub;P122;Hemorragia subaponeurótica epicraniana devida a traumatismo de parto
sub;P123;Esmagamento do couro cabeludo devido a traumatismo de parto
sub;P124;Lesão por monitorização do couro cabeludo do recém-nascido
sub;P128;Outras lesões do couro cabeludo devidas a traumatismo de parto
sub;P129;Lesão não especificada do couro cabeludo devida a traumatismo de parto
sub;P130;Fratura de crânio devida a traumatismo de parto
sub;P131;Outras lesões cranianas devidas a traumatismo de parto
sub;P132;Lesão do fêmur devida a traumatismo de parto
sub;P133;Lesão de outros ossos longos devida a traumatismo de parto
sub;P134;Fratura da clavícula devida a traumatismo de parto
sub;P138;Lesões de outras partes do esqueleto devidas a traumatismo de parto
sub;P139;Lesões não especificadas do esqueleto devidas a traumatismo de parto
sub;P140;Paralisia de Erb devida a traumatismo de parto
sub;P141;Paralisia de Klumpke devida a traumatismo de parto
sub;P142;Paralisia do nervo frênico devida a traumatismo de parto
sub;P143;Outras lesões do plexo braquial devidas a traumatismo de parto
sub;P148;Outras lesões de outras partes do sistema nervoso periférico devidas a traumatismo de parto
sub;P149;Lesão não especificada do sistema nervoso periférico devida a traumatismo de parto
sub;P150;Lesão do fígado devida a traumatismo de parto
sub;P151;Lesão do baço devida a traumatismo de parto
sub;P152;Lesão do esternomastóide devida a traumatismo de parto
sub;P153;Lesão dos olhos devida a traumatismo de parto
sub;P154;Lesão da face ao nascer
sub;P155;Lesão dos órgãos genitais externos, devida a traumatismo de parto
sub;P156;Necrose de gordura subcutânea devida a traumatismo de parto
sub;P158;Outros traumatismos de parto especificados
sub;P159;Traumatismo de parto não especificado
sub;P200;Hipóxia intra-uterina diagnosticada antes do início do trabalho de parto
sub;P201;Hipóxia intra-uterina diagnosticada durante o trabalho de parto e o parto
sub;P209;Hipóxia intra-uterina não especificada
sub;P210;Asfixia grave ao nascer
sub;P211;Asfixia leve ou moderada ao nascer
sub;P219;Asfixia ao nascer, não especificada
sub;P220;Síndrome da angústia respiratória do recém-nascido
sub;P221;Taquipnéia transitória do recém-nascido
sub;P228;Outros desconfortos respiratórios do recém-nascido
sub;P229;Desconforto respiratório não especificado do recém-nascido
sub;P230;Pneumonia congênita devida a agente viral
sub;P231;Pneumonia congênita devida a Clamídia
sub;P232;Pneumonia congênita devida a estafilococo
sub;P233;Pneumonia congênita devida a estreptococo do grupo B
sub;P234;Pneumonia congênita devida a Escherichia coli
sub;P235;Pneumonia congênita devida a Pseudomonas
sub;P236;Pneumonia congênita devida a outros agentes bacterianos
sub;P238;Pneumonia congênita devida a outros organismos
sub;P239;Pneumonia congênita não especificada
sub;P240;Aspiração neonatal de mecônio
sub;P241;Aspiração neonatal de líquido amniótico e muco
sub;P242;Aspiração neonatal de sangue
sub;P243;Aspiração neonatal de leite e alimento regurgitados
sub;P248;Outras síndromes de aspiração neonatais
sub;P249;Síndrome de aspiração neonatal não especificada
sub;P250;Enfisema intersticial originado no período perinatal
sub;P251;Pneumotórax originado no período perinatal
sub;P252;Pneumomediastino originado no período perinatal
sub;P253;Pneumopericárdio originado no período perinatal
sub;P258;Outras afecções relacionadas com o enfisema intersticial originadas no período perinatal
sub;P260;Hemorragia traqueobrônquica originada no período perinatal
sub;P261;Hemorragia pulmonar maciça originada no período perinatal
sub;P268;Outras hemorragias pulmonares originadas no período perinatal
sub;P269;Hemorragia pulmonar não especificada originada no período perinatal
sub;P270;Síndrome de Wilson-Mikity
sub;P271;Displasia broncopulmonar originada no período perinatal
sub;P278;Outras doenças respiratórias crônicas originadas no período perinatal
sub;P279;Doença respiratória crônica não especificada originada no período perinatal
sub;P280;Atelectasia primária do recém-nascido
sub;P281;Outras atelectasias do recém-nascido e as não especificadas
sub;P282;Crises cianóticas do recém-nascido
sub;P283;Apnéia primária do sono do recém-nascido
sub;P284;Outras apnéias do recém-nascido
sub;P285;Insuficiência respiratória do recém-nascido
sub;P288;Outras afecções respiratórias especificadas do recém-nascido
sub;P289;Afecção respiratória do recém-nascido, não especificada
sub;P290;Insuficiência cardíaca neonatal
sub;P291;Disritmia cardíaca neonatal
sub;P292;Hipertensão neonatal
sub;P293;Persistência da circulação fetal
sub;P294;Isquemia miocárdica transitória do recém-nascido
sub;P298;Outros transtornos cardiovasculares originados no período perinatal
sub;P299;Transtornos cardiovasculares não especificados originados no período perinatal
sub;P350;Síndrome da rubéola congênita
sub;P351;Infecção congênita por citomegalovirus
sub;P352;Infecção congênita por vírus do herpes [simples]
sub;P353;Hepatite viral congênita
sub;P358;Outras doenças virais congênitas
sub;P359;Doença viral congênita não especificada
sub;P360;Septicemia do recém-nascido devida a estreptococo do grupo B
sub;P361;Septicemia do recém-nascido devida a outros estreptococos e aos não especificados
sub;P362;Septicemia do recém-nascido devida ao Stafilococcus aureus
sub;P363;Septicemia do recém-nascido devida a outros estafilococos e aos não especificados
sub;P364;Septicemia do recém-nascido devida a Escherichia coli
sub;P365;Septicemia do recém-nascido devida a anaeróbios
sub;P368;Outras septicemias bacterianas do recém-nascido
sub;P369;Septicemia bacteriana não especificada do recém-nascido
sub;P370;Tuberculose congênita
sub;P371;Toxoplasmose congênita
sub;P372;Listeriose neonatal (disseminada)
sub;P373;Malária falciparum congênita
sub;P374;Outras malárias congênitas
sub;P375;Candidíase neonatal
sub;P378;Outras doenças infecciosas e parasitárias congênitas especificadas
sub;P379;Doença infecciosa ou parasitária congênita não especificada
sub;P38;Onfalite do recém-nascido com ou sem hemorragia leve
sub;P390;Mastite infecciosa neonatal
sub;P391;Conjuntivite e dacriocistite neonatais
sub;P392;Infecção intra-amniótica do feto não classificada em outra parte
sub;P393;Infecção neonatal do trato urinário
sub;P394;Infecção neonatal da pele
sub;P398;Outras infecções especificadas próprias do período perinatal
sub;P399;Infecção própria do período perinatal não especificada
sub;P500;Perda sangüínea fetal devida a vasa prévia
sub;P501;Perda sangüínea fetal por ruptura do cordão
sub;P502;Perda sangüínea fetal originada da placenta
sub;P503;Hemorragia para a circulação do outro gêmeo
sub;P504;Hemorragia para a circulação materna
sub;P505;Perda sangüínea devido a secção do cordão umbilical do outro gemelar
sub;P508;Outras perdas sangüíneas fetais
sub;P509;Perda sangüínea fetal não especificada
sub;P510;Hemorragia umbilical maciça do recém-nascido
sub;P518;Outras hemorragias umbilicais do recém-nascido
sub;P519;Hemorragia umbilical do recém-nascido, não especificada
sub;P520;Hemorragia intraventricular (não-traumática) grau 1, do feto e do recém-nascido
sub;P521;Hemorragia intraventricular (não-traumática) grau 2, do feto e do recém-nascido
sub;P522;Hemorragia intraventricular (não-traumática) grau 3, do feto e do recém-nascido
sub;P523;Hemorragia intraventricular (não-traumática) não especificada, do feto ou do recém-nascido
sub;P524;Hemorragia intracerebral (não-traumática) do feto e do recém-nascido
sub;P525;Hemorragia subaracnoídea (não-traumática) do feto e do recém-nascido
sub;P526;Hemorragia cerebelar (não-traumática) e da fossa posterior do feto ou recém-nascido
sub;P528;Outras hemorragias intracranianas (não-traumáticas) do feto e do recém-nascido
sub;P529;Hemorragia intracraniana (não-traumática) do feto e do recém-nascido, não especificada
sub;P53;Doença hemorrágica do feto e do recém-nascido
sub;P540;Hematêmese neonatal
sub;P541;Melena neonatal
sub;P542;Hemorragia retal neonatal
sub;P543;Outras hemorragias gastrointestinais do período neonatal
sub;P544;Hemorragia supra-renal neonatal
sub;P545;Hemorragia cutânea neonatal
sub;P546;Hemorragia vaginal neonatal
sub;P548;Outras hemorragias fetais e neonatais especificadas
sub;P549;Hemorragia fetal e neonatal não especificada
sub;P550;Isoimunização Rh do feto e do recém-nascido
sub;P551;Isoimunização ABO do feto e do recém-nascido
sub;P558;Outras doenças hemolíticas do feto e do recém-nascido
sub;P559;Doença hemolítica não especificada do feto e do recém-nascido
sub;P560;Hidropsia fetal devida à isoimunização
sub;P569;Hidropsia fetal devida a outras doenças hemolíticas e às não especificadas
sub;P570;Kernicterus devido à isoimunização
sub;P578;Outros kernicterus especificados
sub;P579;Kernicterus não especificado
sub;P580;Icterícia neonatal devida a contusões
sub;P581;Icterícia neonatal devida a sangramento
sub;P582;Icterícia neonatal devida a infecção
sub;P583;Icterícia neonatal devida a policitemia
sub;P584;Icterícia neonatal devida a drogas ou toxinas transmitidas pela mãe ou administradas ao recém-nascido
sub;P585;Icterícia neonatal devida à deglutação de sangue materno
sub;P588;Icterícia neonatal devida a outras hemólises excessivas especificadas
sub;P589;Icterícia neonatal devida a hemólise excessiva não especificada
sub;P590;Icterícia neonatal associada ao parto prematuro
sub;P591;Síndrome da bile espessa
sub;P592;Icterícia neonatal de outras lesões hepatocelulares e das não especificadas
sub;P593;Icterícia neonatal devida a inibidores do leite materno
sub;P598;Icterícia neonatal devida a outras causas especificadas
sub;P599;Icterícia neonatal não especificada
sub;P60;Coagulação intravascular disseminada do feto e do recém-nascido
sub;P610;Trombocitopenia transitória neonatal
sub;P611;Policitemia neonatal
sub;P612;Anemia da prematuridade
sub;P613;Anemia congênita por perda sangüínea fetal
sub;P614;Outras anemias congênitas não classificada em outra parte
sub;P615;Neutropenia transitória neonatal
sub;P616;Outros transtornos transitórios de coagulação do período neonatal
sub;P618;Outros transtornos hematológicos perinatais especificados
sub;P619;Transtorno hematológico perinatal não especificado
sub;P700;Síndrome do filho de mãe com diabetes gestacional
sub;P701;Síndrome do filho de mãe diabética
sub;P702;Diabetes mellitus neonatal
sub;P703;Hipoglicemia neonatal iatrogênica
sub;P704;Outras hipoglicemias neonatais
sub;P708;Outros transtornos transitórios do metabolismo dos carboidratos do feto e do recém-nascido
sub;P709;Transtorno transitório não especificado do metabolismo dos carboidratos do feto e do recém-nascido
sub;P710;Hipocalcemia do recém-nascido pelo uso de leite de vaca
sub;P711;Outras hipocalcemias neonatais
sub;P712;Hipomagnesemia neonatal
sub;P713;Tetania neonatal sem deficiência de cálcio ou magnésio
sub;P714;Hipoparatiroidismo neonatal transitório
sub;P718;Outros transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal
sub;P719;Transtornos transitórios não especificados do metabolismo do cálcio e do magnésio do período neonatal
sub;P720;Bócio neonatal, não classificado em outra parte
sub;P721;Hipotireoidismo neonatal transitório
sub;P722;Outros transtornos transitórios da função de tireóide não classificados em outra parte
sub;P728;Outros transtornos endócrinos transitórios e especificados do período neonatal
sub;P729;Transtorno endócrino neonatal transitório não especificado
sub;P740;Acidose metabólica tardia do recém-nascido
sub;P741;Desidratação do recém-nascido
sub;P742;Distúrbios do equilíbrio de sódio do recém-nascido
sub;P743;Distúrbios do equilíbrio de potássio do recém-nascido
sub;P744;Outros distúrbios eletrolíticos transitórios do recém-nascido
sub;P745;Tirosinemia transitória do recém-nascido
sub;P748;Outros distúrbios metabólicos transitórios do recém-nascido
sub;P749;Distúrbio metabólico transitório não especificado do recém-nascido
sub;P75;Íleo meconial
sub;P760;Síndrome da "rolha de mecônio"
sub;P761;Íleo transitório do recém-nascido
sub;P762;Obstrução intestinal devido a leite espesso
sub;P768;Outras obstruções intestinais especificadas do recém-nascido
sub;P769;Obstrução intestinal não especificada do recém-nascido
sub;P77;Enterocolite necrotizante do feto e do recém-nascido
sub;P780;Perfuração intestinal no período perinatal
sub;P781;Outras peritonites neonatais
sub;P782;Hematemese e melena devidas a deglutição de sangue materno
sub;P783;Diarréia neonatal não-infecciosa
sub;P788;Outros transtornos perinatais especificados do aparelho digestivo
sub;P789;Transtorno perinatal não especificado do aparelho digestivo
sub;P800;Síndrome de lesão pelo frio
sub;P808;Outras hipotermias do recém-nascido
sub;P809;Hipotermia não especificada do recém-nascido
sub;P810;Hipertermia ambiental do recém-nascido
sub;P818;Outros distúrbios especificados da regulação térmica do recém-nascido
sub;P819;Distúrbio não especificado da regulação térmica do recém-nascido
sub;P830;Esclerema neonatal
sub;P831;Eritema tóxico neonatal
sub;P832;Hidropsia fetal não-devida à doença hemolítica
sub;P833;Outros edemas e os não especificados próprios do feto e do recém-nascido
sub;P834;Intumescimento mamário do recém-nascido
sub;P835;Hidrocele congênita
sub;P836;Pólipo umbilical do recém-nascido
sub;P838;Outras afecções especificadas do tegumento próprias do feto e do recém-nascido
sub;P839;Afecção não especificada do tegumento própria do feto e do recém-nascido
sub;P90;Convulsões do recém-nascido
sub;P910;Isquemia cerebral neonatal
sub;P911;Cistos periventriculares adquiridos do recém-nascido
sub;P912;Leucomalácia cerebral neonatal
sub;P913;Irritabilidade cerebral neonatal
sub;P914;Depressão cerebral neonatal
sub;P915;Coma neonatal
sub;P916;Encefalopatia hipóxico-isquêmica do recém-nascido
sub;P918;Outros distúrbios especificados da função cerebral do recém-nascido
sub;P919;Distúrbio não especificado da função cerebral do recém-nascido
sub;P920;Vômitos no recém-nascido
sub;P921;Regurgitação e ruminação no recém-nascido
sub;P922;Alimentação vagarosa do recém-nascido
sub;P923;Subalimentação do recém-nascido
sub;P924;Hiperalimentação do recém-nascido
sub;P925;Dificuldade neonatal na amamentação no peito
sub;P928;Outros problemas de alimentação do recém-nascido
sub;P929;Problema não especificado de alimentação do recém-nascido
sub;P93;Reações e intoxicações devidas a drogas administradas ao feto e ao recém-nascido
sub;P940;Miastenia grave neonatal transitória
sub;P941;Hipertonia congênita
sub;P942;Hipotonia congênita
sub;P948;Outros transtornos do tônus muscular do recém-nascido
sub;P949;Transtorno não especificado do tônus muscular do recém-nascido
sub;P95;Morte fetal de causa não especificada
sub;P960;Insuficiência renal congênita
sub;P961;Sintomas de abstinência neonatal de drogas utilizadas pela mãe
sub;P962;Sintomas de abstinência do uso de drogas terapêuticas no recém-nascido
sub;P963;Suturas cranianas amplas no recém-nascido
sub;P964;Interrupção de gravidez, afetando o feto e recém-nascido
sub;P965;Complicações de procedimentos intra-uterinos não classificados em outra parte
sub;P968;Outras afecções especificadas originadas no período perinatal
sub;P969;Afecções originadas no período perinatal não especificadas
sub;Q000;Anencefalia
sub;Q001;Craniorraquisquise
sub;Q002;Iniencefalia
sub;Q010;Encefalocele frontal
sub;Q011;Encefalocele nasofrontal
sub;Q012;Encefalocele occipital
sub;Q018;Encefalocele de outras localizações
sub;Q019;Encefalocele não especificada
sub;Q02;Microcefalia
sub;Q030;Malformações do aqueduto de Sylvius
sub;Q031;Atresia das fendas de Luschka e do forâmen de Magendie
sub;Q038;Outra hidrocefalia congênita
sub;Q039;Hidrocefalia congênita não especificada
sub;Q040;Malformações congênitas do corpo caloso
sub;Q041;Arrinencefalia
sub;Q042;Holoprosencefalia
sub;Q043;Outras deformidades por redução do encéfalo
sub;Q044;Displasia do septo e das vias ópticas
sub;Q045;Megalencefalia
sub;Q046;Cistos cerebrais congênitos
sub;Q048;Outras malformações congênitas especificadas do encéfalo
sub;Q049;Malformação congênita não especificada do encéfalo
sub;Q050;Espinha bífida cervical com hidrocefalia
sub;Q051;Espinha bífida torácica com hidrocefalia
sub;Q052;Espinha bífida lombar com hidrocefalia
sub;Q053;Espinha bífida sacra com hidrocefalia
sub;Q054;Espinha bífida não especificada, com hidrocefalia
sub;Q055;Espinha bífida cervical, sem hidrocefalia
sub;Q056;Espinha bífida torácica, sem hidrocefalia
sub;Q057;Espinha bífida lombar, sem hidrocefalia
sub;Q058;Espinha bífida sacra, sem hidrocefalia
sub;Q059;Espinha bífida não especificada
sub;Q060;Amielia
sub;Q061;Hipoplasia e displasia da medula espinal
sub;Q062;Diastematomielia
sub;Q063;Outras malformações congênitas da cauda eqüina
sub;Q064;Hidromielia
sub;Q068;Outras malformações congênitas especificadas da medula espinal
sub;Q069;Malformação congênita não especificada da medula espinal
sub;Q070;Síndrome de Arnold-Chiari
sub;Q078;Outras malformações congênitas especificadas do sistema nervoso
sub;Q079;Malformação congênita não especificada do sistema nervoso
sub;Q100;Ptose congênita
sub;Q101;Ectrópio congênito
sub;Q102;Entrópio congênito
sub;Q103;Outras malformações congênitas das pálpebras
sub;Q104;Ausência ou agenesia do aparelho lacrimal
sub;Q105;Estenose ou estreitamento congênito do canal lacrimal
sub;Q106;Outras malformações congênitas do aparelho lacrimal
sub;Q107;Malformação congênita da órbita
sub;Q110;Olho cístico
sub;Q111;Outras formas de anoftalmia
sub;Q112;Microftalmia
sub;Q113;Macroftalmia
sub;Q120;Catarata congênita
sub;Q121;Luxação congênita do cristalino
sub;Q122;Coloboma do cristalino
sub;Q123;Afaquia congênita
sub;Q124;Esferofaquia
sub;Q128;Outras malformações congênitas do cristalino
sub;Q129;Malformação congênita não especificada do cristalino
sub;Q130;Coloboma da íris
sub;Q131;Ausência de íris
sub;Q132;Outras malformações congênitas da íris
sub;Q133;Opacidade congênita da córnea
sub;Q134;Outras malformações congênitas da córnea
sub;Q135;Esclerótica azul
sub;Q138;Outras malformações congênitas da câmara anterior do olho
sub;Q139;Malformação congênita não especificada da câmara anterior do olho
sub;Q140;Malformação congênita do humor vítreo
sub;Q141;Malformação congênita da retina
sub;Q142;Malformação congênita do disco óptico
